iter	Passed	Remaining
420	2038	12485
421	2042	12476
422	2047	12474
423	2052	12468
424	2056	12461
425	2061	12454
426	2065	12447
427	2069	12439
428	2074	12429
429	2078	12419
430	2082	12413
431	2086	12402
432	2090	12391
433	2094	12382
434	2098	12372
435	2102	12364
436	2106	12354
437	2110	12343
438	2114	12334
439	2118	12323
440	2122	12313
441	2125	12303
442	2130	12295
443	2135	12291
444	2139	12283
445	2144	12277
446	2149	12275
447	2154	12271
448	2158	12263
449	2163	12258
450	2168	12255
451	2172	12247
452	2177	12242
453	2180	12228
454	2184	12216
455	2187	12204
456	2190	12191
457	2194	12181
458	2199	12174
459	2202	12163
460	2207	12156
461	2210	12144
462	2214	12136
463	2218	12126
464	2222	12118
465	2227	12109
466	2231	12104
467	2236	12099
468	2240	12093
469	2244	12084
470	2249	12079
471	2272	12172
472	2280	12184
473	2288	12194
474	2293	12192
475	2299	12194
476	2305	12194
477	2310	12189
478	2314	12183
479	2319	12175
480	2323	12167
481	2328	12162
482	2332	12155
483	2337	12149
484	2341	12142
485	2346	12136
486	2350	12129
487	2355	12122
488	2359	12116
489	2364	12110
490	2368	12102
491	2373	12099
492	2378	12093
493	2383	12092
494	2389	12091
495	2395	12094
496	2401	12092
497	2406	12089
498	2412	12089
499	2417	12088
500	2423	12086
501	2428	12081
502	2432	12075
503	2438	12075
504	2442	12068
505	2446	12060
506	2451	12054
507	2456	12047
508	2460	12039
509	2463	12029
510	2467	12019
511	2471	12008
512	2474	11997
513	2478	11987
514	2482	11978
515	2486	11969
516	2491	11964
517	2495	11957
518	2500	11951
519	2504	11943
520	2509	11938
521	2513	11931
522	2517	11923
523	2522	11919
524	2527	11914
525	2531	11906
526	2536	11900
527	2540	11895
528	2545	11891
529	2550	11885
530	2555	11880
531	2560	11876
532	2565	11872
533	2570	11869
534	2574	11862
535	2579	11856
536	2583	11851
537	2588	11847
538	2593	11842
539	2598	11836
540	2602	11831
541	2607	11824
542	2611	11818
543	2616	11813
544	2621	11809
545	2626	11806
546	2631	11803
547	2638	11804
548	2643	11802
549	2648	11799
550	2653	11792
551	2657	11784
552	2662	11779
553	2666	11773
554	2671	11769
555	2676	11764
556	2680	11757
557	2685	11752
558	2689	11745
559	2694	11738
560	2698	11732
561	2702	11724
562	2706	11717
563	2711	11710
564	2715	11704
565	2720	11697
566	2727	11701
567	2733	11703
568	2738	11699
569	2742	11692
570	2750	11698
571	2755	11695
572	2760	11693
573	2765	11689
574	2771	11686
575	2779	11696
576	2789	11714
577	2797	11723
578	2803	11721
579	2811	11730
580	2818	11735
581	2826	11743
582	2831	11740
583	2836	11736
584	2841	11731
585	2847	11730
586	2852	11727
587	2858	11724
588	2863	11722
589	2870	11725
590	2876	11723
591	2881	11722
592	2886	11717
593	2891	11713
594	2896	11709
595	2902	11705
596	2907	11701
597	2912	11697
598	2917	11695
599	2923	11692
600	2929	11694
601	2935	11693
602	2941	11691
603	2947	11691
604	2954	11695
605	2959	11691
606	2964	11686
607	2970	11685
608	2975	11681
609	2980	11677
610	2985	11674
611	2990	11669
612	2996	11666
613	3003	11669
614	3008	11666
615	3013	11661
616	3017	11656
617	3023	11654
618	3028	11647
619	3032	11641
620	3038	11638
621	3043	11633
622	3048	11631
623	3053	11627
624	3058	11621
