iter	Passed	Remaining
646	44939	163433
647	45002	163343
648	45068	163259
649	45135	163182
650	45200	163096
651	45265	163009
652	45338	162955
653	45405	162876
654	45469	162788
655	45537	162712
656	45609	162652
657	45675	162571
658	45739	162483
659	45805	162401
660	45875	162334
661	45944	162264
662	46008	162173
663	46073	162088
664	46138	162004
665	46204	161923
666	46270	161841
667	46336	161760
668	46403	161683
669	46467	161594
670	46532	161513
671	46600	161435
672	46664	161351
673	46727	161257
674	46792	161172
675	46855	161081
676	46923	161008
677	46987	160921
678	47053	160840
679	47117	160752
680	47180	160663
681	47245	160578
682	47311	160499
683	47376	160416
684	47452	160368
685	47516	160282
686	47578	160188
687	47642	160101
688	47705	160009
689	47768	159921
690	47834	159841
691	47898	159754
692	47964	159673
693	48028	159586
694	48091	159496
695	48155	159412
696	48218	159321
697	48281	159233
698	48365	159212
699	48434	159142
700	48498	159055
701	48562	158968
702	48627	158887
703	48692	158804
704	48757	158719
705	48820	158631
706	48881	158536
707	48947	158456
708	49012	158375
709	49094	158348
710	49172	158306
711	49235	158218
712	49299	158131
713	49364	158049
714	49430	157969
715	49499	157899
716	49566	157825
717	49637	157762
718	49700	157671
719	49762	157579
720	49925	157808
721	50030	157853
722	50119	157846
723	50211	157845
724	50294	157820
725	50451	158026
726	50533	157994
727	50612	157956
728	50687	157902
729	50757	157835
730	50842	157812
731	50909	157737
732	50982	157676
733	51054	157615
734	51129	157560
735	51196	157485
736	51264	157409
737	51358	157415
738	51442	157390
739	51515	157329
740	51583	157256
741	51660	157208
742	51726	157129
743	51794	157054
744	51860	156974
745	51924	156887
746	51992	156814
747	52059	156735
748	52128	156665
749	52198	156595
750	52265	156519
751	52333	156443
752	52402	156371
753	52470	156299
754	52540	156230
755	52610	156160
756	52674	156076
757	52752	156030
758	52825	155971
759	52894	155899
760	52962	155826
761	53035	155765
762	53111	155713
763	53178	155636
764	53245	155561
765	53311	155481
766	53384	155421
767	53450	155339
768	53518	155265
769	53587	155194
770	53656	155124
771	53727	155059
772	53803	155007
773	53872	154935
774	53938	154855
775	54004	154774
776	54071	154699
777	54138	154622
778	54205	154544
779	54271	154464
780	54339	154391
781	54415	154338
782	54482	154262
783	54551	154191
784	54619	154117
785	54687	154043
786	54754	153967
787	54823	153894
788	54888	153814
789	54962	153754
790	55029	153679
791	55098	153609
792	55166	153532
793	55233	153457
794	55299	153377
795	55366	153300
796	55434	153228
797	55503	153157
798	55571	153083
799	55638	153005
800	55705	152929
801	55773	152854
802	55836	152769
803	55905	152695
804	55975	152630
805	56045	152560
806	56120	152506
807	56186	152426
808	56252	152347
809	56319	152271
810	56384	152190
811	56451	152112
812	56522	152048
813	56591	151978
814	56659	151902
815	56724	151820
816	56791	151746
817	56870	151701
818	56952	151664
819	57035	151631
820	57129	151627
821	57202	151566
822	57278	151512
823	57349	151446
824	57419	151377
825	57486	151302
826	57553	151226
827	57621	151151
828	57691	151083
829	57761	151014
830	57833	150950
831	57906	150890
832	57975	150819
833	58042	150742
834	58152	150779
835	58219	150701
836	58288	150630
837	58357	150560
838	58422	150477
839	58492	150408
840	58557	150327
841	58627	150257
842	58702	150202
843	58795	150192
844	58875	150149
845	58949	150092
846	59015	150013
847	59081	149934
848	59150	149861
849	59220	149792
850	59287	149716
851	59356	149646
852	59425	149573
853	59495	149504
854	59564	149433
855	59632	149360
856	59698	149281
857	59768	149211
858	59836	149138
859	59903	149062
860	59971	148987
861	60039	148915
862	60121	148876
863	60188	148798
864	60253	148718
865	60320	148641
866	60390	148574
867	60460	148504
868	60528	148431
869	60594	148352
870	60660	148274
871	60728	148200
872	60795	148122
873	60864	148052
874	60937	147991
875	61005	147916
876	61071	147839
877	61137	147759
878	61201	147676
879	61265	147593
880	61330	147512
881	61393	147428
882	61459	147350
883	61525	147272
884	61592	147196
885	61657	147115
886	61722	147035
887	61788	146956
888	61854	146878
889	61921	146802
890	61989	146729
891	62063	146669
892	62124	146580
893	62189	146499
894	62256	146424
895	62321	146344
896	62392	146277
897	62459	146203
898	62525	146123
899	62589	146042
900	62659	145973
901	62723	145891
902	62806	145853
903	62883	145799
904	62946	145716
905	63011	145635
906	63077	145557
907	63144	145482
908	63216	145417
909	63289	145356
910	63358	145287
911	63448	145263
912	63512	145181
913	63577	145102
914	63642	145022
915	63706	144938
916	63771	144858
917	63837	144782
918	63905	144709
919	63971	144631
920	64040	144559
921	64131	144540
922	64203	144475
923	64269	144397
924	64333	144315
925	64398	144234
926	64459	144148
927	64524	144067
928	64589	143988
929	64655	143911
930	64727	143847
931	64814	143815
932	64878	143735
933	64940	143647
934	65004	143566
935	65073	143496
936	65136	143411
937	65201	143331
938	65292	143308
939	65383	143286
940	65448	143207
941	65517	143136
942	65582	143057
943	65729	143156
944	65872	143246
945	65944	143181
946	66026	143139
947	66106	143091
948	66177	143024
949	66247	142954
950	66334	142922
951	66400	142845
952	66465	142764
953	66533	142691
954	66600	142615
955	66674	142555
956	66749	142496
957	66820	142429
958	66888	142356
959	66957	142284
960	67057	142279
961	67133	142222
962	67205	142158
963	67276	142089
964	67348	142025
965	67422	141964
966	67496	141903
967	67568	141838
968	67682	141860
969	67766	141820
970	67846	141772
971	67922	141715
972	67999	141659
973	68072	141596
974	68145	141532
975	68218	141469
976	68290	141403
977	68365	141344
978	68463	141333
979	68549	141296
980	68622	141232
981	68701	141180
982	68771	141111
983	68846	141051
984	68918	140985
985	68989	140918
986	69066	140862
987	69143	140806
988	69239	140790
989	69322	140744
990	69397	140685
991	69483	140648
992	69555	140582
993	69627	140516
994	69701	140454
995	69809	140459
996	69896	140424
997	69970	140361
998	70042	140294
999	70113	140227
1000	70186	140161
1001	70260	140100
1002	70334	140037
1003	70435	140029
1004	70514	139977
1005	70593	139924
1006	70673	139873
1007	70747	139810
1008	70817	139739
1009	70889	139673
1010	70964	139613
1011	71063	139598
1012	71140	139541
1013	71213	139477
1014	71283	139407
1015	71361	139351
1016	71433	139284
1017	71506	139220
1018	71577	139151
1019	71674	139132
1020	71765	139103
1021	71840	139041
1022	71910	138969
1023	71983	138905
1024	72057	138842
1025	72129	138774
1026	72199	138704
1027	72269	138633
1028	72339	138563
1029	72406	138486
1030	72474	138411
1031	72542	138336
1032	72611	138264
1033	72677	138186
1034	72743	138107
1035	72810	138031
1036	72882	137963
1037	72952	137893
1038	73022	137822
1039	73107	137778
1040	73189	137730
1041	73262	137666
1042	73336	137601
1043	73419	137555
1044	73495	137495
1045	73571	137436
1046	73641	137366
1047	73744	137356
1048	73818	137292
1049	73893	137230
1050	73966	137165
1051	74057	137132
1052	74130	137067
1053	74206	137008
1054	74282	136947
1055	74354	136880
1056	74427	136813
1057	74504	136755
1058	74569	136675
1059	74634	136596
1060	74700	136516
1061	74768	136442
1062	74838	136371
1063	74912	136306
1064	74980	136231
1065	75050	136161
1066	75118	136087
1067	75188	136015
1068	75258	135944
1069	75327	135871
1070	75397	135799
1071	75467	135729
1072	75538	135658
1073	75606	135585
1074	75680	135520
1075	75750	135448
1076	75818	135375
1077	75886	135300
1078	75955	135226
1079	76023	135152
1080	76092	135079
1081	76157	134999
1082	76222	134920
1083	76288	134842
1084	76357	134770
1085	76430	134704
1086	76508	134646
1087	76589	134594
1088	76657	134520
1089	76726	134446
1090	76800	134382
1091	76866	134305
1092	76937	134236
1093	77005	134161
1094	77074	134088
1095	77143	134016
1096	77218	133953
1097	77287	133881
1098	77355	133805
1099	77422	133730
1100	77490	133654
1101	77558	133580
1102	77627	133507
1103	77694	133432
1104	77764	133361
1105	77832	133286
1106	77900	133211
1107	77966	133134
1108	78037	133064
1109	78106	132992
1110	78178	132925
1111	78256	132866
1112	78324	132792
1113	78393	132720
1114	78461	132645
1115	78528	132569
1116	78597	132497
1117	78667	132425
1118	78735	132351
1119	78860	132372
1120	78929	132300
1121	79001	132232
1122	79072	132163
1123	79141	132089
1124	79210	132017
1125	79317	132008
1126	79392	131945
1127	79459	131869
1128	79525	131791
1129	79599	131727
1130	79666	131651
1131	79732	131572
1132	79804	131504
1133	79878	131439
1134	79947	131366
1135	80015	131292
1136	80087	131224
1137	80154	131149
1138	80220	131071
1139	80290	131000
1140	80358	130925
1141	80426	130851
1142	80496	130781
1143	80564	130706
1144	80633	130633
1145	80702	130560
1146	80776	130496
1147	80844	130421
1148	80910	130344
1149	80980	130273
1150	81047	130196
1151	81113	130119
1152	81181	130045
1153	81248	129969
1154	81317	129897
1155	81380	129814
1156	81445	129735
1157	81508	129653
1158	81574	129576
1159	81646	129508
1160	81712	129430
1161	81776	129351
1162	81850	129285
1163	81914	129205
1164	81980	129127
1165	82044	129048
1166	82109	128968
1167	82177	128895
1168	82246	128821
1169	82316	128750
1170	82387	128681
1171	82453	128604
1172	82516	128523
1173	82581	128444
1174	82646	128366
1175	82712	128288
1176	82781	128216
1177	82863	128163
1178	82926	128082
1179	82994	128008
1180	83061	127933
1181	83134	127866
1182	83199	127788
1183	83266	127713
1184	83331	127633
1185	83395	127553
1186	83462	127479
1187	83530	127404
1188	83597	127329
1189	83668	127261
1190	83734	127182
1191	83800	127106
1192	83867	127031
1193	83932	126953
1194	83999	126877
1195	84066	126801
1196	84131	126723
1197	84202	126655
1198	84270	126581
1199	84339	126508
1200	84404	126430
1201	84469	126352
1202	84535	126276
1203	84599	126197
1204	84671	126129
1205	84738	126053
1206	84803	125975
1207	84869	125898
1208	84934	125821
1209	85001	125746
1210	85068	125670
1211	85135	125596
1212	85204	125523
1213	85269	125445
1214	85336	125370
1215	85402	125293
1216	85468	125217
1217	85536	125145
1218	85602	125068
1219	85669	124993
1220	85734	124914
1221	85800	124839
1222	85866	124762
1223	85933	124687
1224	86006	124621
1225	86076	124550
1226	86145	124479
1227	86212	124403
1228	86276	124325
1229	86343	124250
1230	86409	124174
1231	86476	124099
1232	86543	124024
1233	86610	123949
1234	86675	123872
1235	86741	123795
1236	86806	123718
1237	86876	123648
1238	86942	123572
1239	87032	123529
1240	87099	123454
1241	87190	123414
1242	87256	123338
1243	87323	123264
1244	87408	123214
1245	87513	123192
1246	87579	123117
1247	87647	123044
1248	87714	122968
1249	87780	122892
1250	87849	122820
1251	87921	122752
1252	87990	122681
1253	88059	122609
1254	88127	122536
1255	88212	122485
1256	88288	122423
1257	88357	122352
1258	88433	122289
1259	88504	122220
1260	88570	122144
1261	88639	122072
1262	88707	121999
1263	88773	121923
1264	88838	121845
1265	88906	121773
1266	88974	121698
1267	89042	121626
1268	89109	121550
1269	89178	121479
1270	89247	121408
1271	89316	121335
1272	89381	121257
1273	89449	121185
1274	89520	121116
1275	89589	121044
1276	89658	120971
1277	89725	120897
1278	89792	120823
1279	89874	120768
1280	89940	120693
1281	90010	120622
1282	90077	120548
1283	90145	120474
1284	90279	120489
1285	90386	120468
1286	90465	120409
1287	90551	120359
1288	90638	120312
1289	90723	120261
1290	90810	120213
1291	90895	120162
1292	90981	120112
1293	91052	120042
1294	91119	119968
1295	91188	119895
1296	91256	119822
1297	91324	119748
1298	91389	119671
1299	91463	119605
1300	91537	119539
1301	91606	119468
1302	91673	119393
1303	91740	119318
1304	91807	119244
1305	91874	119169
1306	91942	119096
1307	92008	119020
1308	92074	118944
1309	92148	118878
1310	92217	118806
1311	92285	118732
1312	92351	118656
1313	92433	118601
1314	92501	118528
1315	92577	118465
1316	92657	118406
1317	92733	118344
1318	92805	118275
1319	92888	118222
1320	92959	118152
1321	93027	118079
1322	93095	118005
1323	93162	117930
1324	93228	117855
1325	93296	117781
1326	93365	117709
1327	93432	117634
1328	93501	117562
1329	93568	117488
1330	93639	117418
1331	93725	117367
1332	93795	117296
1333	93861	117221
1334	93928	117146
1335	93998	117076
1336	94068	117005
1337	94136	116932
1338	94205	116860
1339	94276	116790
1340	94351	116725
1341	94422	116655
1342	94490	116583
1343	94567	116520
1344	94677	116498
1345	94756	116439
1346	94834	116377
1347	94898	116300
1348	94969	116230
1349	95041	116162
1350	95111	116090
1351	95180	116018
1352	95248	115945
1353	95314	115869
1354	95427	115850
1355	95504	115788
1356	95575	115719
1357	95644	115646
1358	95710	115570
1359	95778	115497
1360	95858	115438
1361	95932	115372
1362	96000	115298
1363	96065	115221
1364	96132	115147
1365	96205	115080
1366	96273	115007
1367	96339	114930
1368	96406	114857
1369	96473	114782
1370	96546	114714
1371	96616	114644
1372	96684	114571
1373	96773	114522
1374	96842	114449
1375	96911	114377
1376	96980	114305
1377	97047	114231
1378	97111	114153
1379	97178	114079
1380	97246	114005
1381	97328	113948
1382	97407	113888
1383	97487	113829
1384	97561	113762
1385	97653	113718
1386	97755	113683
1387	97845	113635
1388	97925	113576
1389	98021	113535
1390	98094	113468
1391	98171	113404
1392	98249	113343
1393	98325	113278
1394	98400	113213
1395	98476	113149
1396	98570	113105
1397	98641	113035
1398	98752	113011
1399	98864	112987
1400	98945	112929
1401	99023	112866
1402	99097	112800
1403	99170	112732
1404	99252	112674
1405	99335	112617
1406	99411	112552
1407	99482	112482
1408	99580	112442
1409	99660	112383
1410	99738	112320
1411	99814	112255
1412	99892	112193
1413	99968	112129
1414	100054	112074
1415	100127	112006
1416	100209	111949
1417	100284	111882
1418	100378	111838
1419	100456	111775
1420	100530	111708
1421	100629	111668
1422	100719	111619
1423	100798	111558
1424	100871	111489
1425	100946	111422
1426	101023	111358
1427	101097	111292
1428	101189	111244
1429	101273	111188
1430	101342	111115
1431	101412	111044
1432	101495	110986
1433	101571	110921
1434	101641	110848
1435	101709	110775
1436	101805	110732
1437	101878	110663
1438	101952	110596
1439	102027	110530
1440	102104	110465
1441	102178	110397
1442	102247	110325
1443	102352	110291
1444	102438	110236
1445	102510	110166
1446	102574	110088
1447	102641	110013
1448	102705	109935
1449	102773	109860
1450	102844	109790
1451	102913	109717
1452	102979	109641
1453	103041	109561
1454	103107	109485
1455	103173	109409
1456	103238	109331
1457	103317	109270
1458	103383	109194
1459	103460	109129
1460	103536	109063
1461	103609	108995
1462	103678	108922
1463	103742	108844
1464	103805	108764
1465	103869	108686
1466	103933	108609
1467	103999	108533
1468	104065	108457
1469	104130	108380
1470	104197	108306
1471	104261	108227
1472	104327	108152
1473	104396	108078
1474	104465	108006
1475	104531	107931
1476	104597	107854
1477	104668	107784
1478	104735	107709
1479	104804	107637
1480	104867	107558
1481	104933	107482
1482	104999	107406
1483	105066	107331
1484	105131	107255
1485	105197	107180
1486	105270	107110
1487	105340	107039
1488	105410	106967
1489	105479	106895
1490	105573	106848
1491	105641	106774
1492	105711	106702
1493	105780	106629
1494	105845	106553
1495	105911	106477
1496	105980	106405
1497	106059	106342
1498	106132	106274
1499	106202	106202
1500	106269	106127
1501	106343	106059
1502	106436	106011
1503	106506	105939
1504	106573	105865
1505	106642	105792
1506	106713	105722
1507	106788	105655
1508	106874	105599
1509	106942	105525
1510	107008	105450
1511	107069	105369
1512	107137	105296
1513	107246	105263
1514	107313	105188
1515	107381	105114
1516	107451	105043
1517	107522	104972
1518	107595	104903
1519	107666	104833
1520	107733	104758
1521	107815	104698
1522	107882	104624
1523	107964	104564
1524	108042	104499
1525	108110	104426
1526	108179	104354
1527	108249	104282
1528	108323	104214
1529	108395	104144
1530	108465	104072
1531	108533	103999
1532	108600	103924
1533	108666	103849
1534	108734	103776
1535	108801	103701
1536	108867	103626
1537	108971	103586
1538	109041	103515
1539	109113	103445
1540	109181	103372
1541	109248	103297
1542	109315	103222
1543	109382	103148
1544	109450	103074
1545	109515	102998
1546	109583	102924
1547	109650	102850
1548	109717	102775
1549	109783	102700
1550	109849	102625
1551	109916	102551
1552	109986	102479
1553	110056	102408
1554	110125	102335
1555	110191	102260
1556	110258	102185
1557	110325	102110
1558	110395	102039
1559	110461	101964
1560	110527	101888
1561	110602	101822
1562	110671	101749
1563	110737	101674
1564	110801	101597
1565	110867	101522
1566	110935	101449
1567	111005	101377
1568	111073	101304
1569	111169	101256
1570	111235	101181
1571	111303	101107
1572	111371	101034
1573	111438	100960
1574	111507	100887
1575	111575	100814
1576	111641	100739
1577	111711	100667
1578	111779	100594
1579	111847	100521
1580	111917	100449
1581	111982	100373
1582	112048	100298
1583	112112	100222
1584	112181	100149
1585	112253	100079
1586	112320	100005
1587	112392	99935
1588	112460	99862
1589	112532	99792
1590	112605	99723
1591	112687	99663
1592	112762	99596
1593	112827	99520
1594	112897	99449
1595	112969	99378
1596	113039	99307
1597	113108	99235
1598	113178	99163
1599	113246	99090
1600	113314	99017
1601	113385	98946
1602	113450	98870
1603	113515	98795
1604	113585	98723
1605	113653	98650
1606	113724	98579
1607	113793	98507
1608	113864	98437
1609	113932	98364
1610	114001	98292
1611	114072	98221
1612	114141	98149
1613	114210	98076
1614	114286	98010
1615	114356	97938
1616	114423	97865
1617	114491	97791
1618	114560	97719
1619	114630	97648
1620	114698	97574
1621	114767	97502
1622	114837	97431
1623	114921	97371
1624	114988	97297
1625	115055	97223
1626	115135	97160
1627	115201	97086
1628	115269	97013
1629	115343	96944
1630	115408	96869
1631	115493	96811
1632	115565	96740
1633	115637	96670
1634	115702	96595
1635	115769	96521
1636	115838	96449
1637	115911	96380
1638	115976	96305
1639	116045	96232
1640	116108	96155
1641	116194	96097
1642	116262	96024
1643	116328	95950
1644	116398	95878
1645	116464	95803
1646	116530	95729
1647	116600	95657
1648	116668	95584
1649	116738	95513
1650	116803	95438
1651	116873	95366
1652	116944	95296
1653	117011	95222
1654	117079	95149
1655	117146	95075
1656	117210	94998
1657	117275	94923
1658	117343	94851
1659	117409	94776
1660	117477	94703
1661	117551	94635
1662	117618	94561
1663	117685	94488
1664	117760	94420
