iter	MAPE	RMSE
81	0.02391022935	0.3189667595
82	0.02385431249	0.3182825296
83	0.02381668108	0.3177205414
84	0.02376081701	0.3169867984
85	0.02370687306	0.3162868225
86	0.02363808837	0.3155018763
87	0.02361135757	0.3151267286
88	0.02358412062	0.3147361335
89	0.02355921382	0.3143791453
90	0.02351640471	0.3138362199
91	0.02346724071	0.3133290977
92	0.02344400904	0.3130088938
93	0.02339606903	0.3123933148
94	0.0233721616	0.3120851713
95	0.02331608368	0.3113106296
96	0.02329520724	0.3110132553
97	0.02327034427	0.3106285864
98	0.02324067463	0.3103048177
99	0.02321620696	0.309973726
100	0.02318998925	0.3094869264
101	0.02317195806	0.3092126062
102	0.02316061234	0.3089736726
103	0.02311955243	0.3085278107
104	0.02307610674	0.3080113372
105	0.02305491256	0.3076302967
106	0.0230189956	0.3072255555
107	0.0229886044	0.3068812999
108	0.02298736775	0.3068420469
109	0.02295000949	0.3063965122
110	0.02291001157	0.3059137504
111	0.02288960716	0.3056698987
112	0.02286926347	0.3054246304
113	0.02284001008	0.3051174948
114	0.02282166822	0.3048757671
115	0.0227811353	0.3044403283
116	0.02273950251	0.3039209396
117	0.02270891319	0.3034863298
118	0.02267579889	0.3030755493
119	0.02264613294	0.3027470134
120	0.02261107959	0.3023410991
121	0.02259105965	0.3021389556
122	0.02255019746	0.3016633293
123	0.02254171702	0.3015162372
124	0.02251405696	0.3011628506
125	0.02250112766	0.3009806937
126	0.02247685393	0.3006669844
127	0.02245383949	0.3004087691
128	0.02244307485	0.3002589341
129	0.02241923514	0.299962647
130	0.02237237533	0.2994605599
131	0.02236934833	0.2993795534
132	0.02234610822	0.2990866967
133	0.02230320338	0.2986274642
134	0.02226587455	0.2982615571
135	0.02225210084	0.2980784561
136	0.02223680165	0.2978256122
137	0.02221006567	0.2974918554
138	0.02219487922	0.297301455
139	0.02217518643	0.2970199158
140	0.02216095745	0.2968416752
141	0.02211698155	0.296358528
142	0.02209706782	0.2960725795
143	0.02205361043	0.2955313296
144	0.02202086382	0.2951578083
145	0.02199872262	0.2949053726
146	0.0219739267	0.2945947133
147	0.02195235241	0.2942146828
148	0.02192425001	0.2938820633
149	0.02191151457	0.2936423411
150	0.0218926853	0.2933548942
151	0.02187480287	0.2931128654
152	0.02186426157	0.2929247315
153	0.02185895937	0.292832564
154	0.02183747627	0.2925212148
155	0.02183296318	0.2924419787
156	0.02181072728	0.2921748517
157	0.02178010005	0.2918601676
158	0.02175532106	0.2913999375
159	0.02173636328	0.2911392341
160	0.02171491267	0.2908459311
161	0.0216847766	0.2905443741
162	0.02167533813	0.2904414996
163	0.02164888612	0.2900952633
164	0.02161798089	0.2897488683
165	0.02160547983	0.2895880743
166	0.02157478342	0.2891969371
167	0.02154427561	0.2888104983
168	0.02152012622	0.2884928294
169	0.02149059014	0.2880908123
170	0.02146353086	0.2877554688
171	0.02143395822	0.28738067
172	0.02140738353	0.2870522416
173	0.02138222399	0.2867770677
174	0.02137332035	0.2866382755
175	0.02135383133	0.2863793182
176	0.02134037574	0.2861952541
177	0.021321274	0.2859278589
178	0.02131057681	0.2857610939
179	0.02129855409	0.2855677405
180	0.02127830919	0.2853030032
181	0.02125017507	0.2849520309
182	0.02122395213	0.2846049553
183	0.02119727754	0.2842904905
184	0.02116680558	0.2839169796
185	0.02114815728	0.2835514493
186	0.02113170386	0.2833582447
187	0.02111260913	0.2830619247
188	0.02108777844	0.2827938988
189	0.02107229951	0.2825325963
190	0.02104769613	0.2822613026
191	0.02103712233	0.2820699517
192	0.02101912807	0.2818590242
193	0.02098682427	0.2814588971
194	0.02095974862	0.2811342997
195	0.02093846881	0.2808340328
196	0.02091868144	0.2806065286
197	0.02089265176	0.2802826823
198	0.02086835184	0.2800097261
199	0.02084374594	0.2797899603
200	0.02083543623	0.2796304188
201	0.02082443722	0.2794600014
202	0.02079523883	0.2791274359
203	0.02076952569	0.2788165627
204	0.02074945774	0.2785751479
205	0.02072773502	0.2782928956
206	0.02070045375	0.2779793456
207	0.02068793347	0.2777987141
208	0.02067758004	0.2776720867
209	0.02066275053	0.2774570402
210	0.0206357537	0.2770230426
211	0.02061078267	0.2766536745
212	0.02060739812	0.2765875339
213	0.02059642303	0.2764307048
214	0.02059259841	0.2763654965
215	0.02058106364	0.2761652175
216	0.0205533151	0.2758306771
217	0.02054380048	0.2756555445
218	0.02054064526	0.2756046999
219	0.02051953053	0.2753288377
220	0.02051554166	0.275245589
221	0.02050748266	0.2751109554
222	0.02048559903	0.2748297157
223	0.02046741085	0.2746457113
224	0.02046371152	0.2745687118
225	0.02044088587	0.2743172388
226	0.02042486837	0.2741376933
227	0.0204021157	0.2738180864
228	0.02037728001	0.2734846674
229	0.02035345307	0.2732050685
230	0.02032518693	0.2728666079
231	0.02028668626	0.2724965319
232	0.02026736451	0.2722750621
233	0.02024056664	0.2719709397
234	0.02021922732	0.2717635886
235	0.0201979431	0.2715224159
236	0.02017520451	0.2712695773
237	0.02016658099	0.271156653
238	0.02015501627	0.2709887686
239	0.0201334673	0.2707261616
240	0.02012615639	0.2705862361
241	0.02010157795	0.2702813063
242	0.02008042008	0.2700168965
243	0.02006242248	0.2697850017
244	0.0200332153	0.2693842344
245	0.02002806963	0.2693026892
246	0.0200069862	0.268997184
247	0.01999154535	0.2687731012
248	0.0199801241	0.2686175786
249	0.01996856726	0.268434239
250	0.0199467095	0.2681502284
251	0.01992156817	0.2678708395
252	0.01991298472	0.2677176221
253	0.01990666767	0.2676110555
254	0.0198803965	0.2673163068
255	0.01986502252	0.2671032857
256	0.01985699987	0.2669704723
257	0.0198489588	0.2668165588
258	0.01983337153	0.2666153588
259	0.01981958499	0.2664400263
260	0.01981461764	0.2663675925
261	0.01980046544	0.2661485633
262	0.01978238731	0.2659034379
263	0.01977789533	0.2657925986
264	0.01976063958	0.2656206662
265	0.0197509935	0.2654597911
266	0.01973898727	0.2653010098
267	0.01971818694	0.2650535138
268	0.01969824378	0.2648109856
269	0.01968959687	0.2646806747
270	0.01967940987	0.264508032
271	0.01966992905	0.2643684448
272	0.01965684997	0.2641585877
273	0.01965535106	0.2641391064
274	0.01964101378	0.2639575626
275	0.01963188683	0.2638161156
276	0.01962049648	0.2636769165
277	0.01960326462	0.2633901761
278	0.01959173716	0.2632080915
279	0.01958361282	0.2630704608
280	0.01957107813	0.2629185198
281	0.01954709497	0.2626756214
282	0.01953472124	0.2625019091
283	0.0195175044	0.2622217514
284	0.01949914634	0.2619385875
285	0.01947915316	0.2617310594
286	0.01946910614	0.2615501895
287	0.01945122813	0.2613415275
288	0.01944648665	0.261273021
289	0.019439127	0.2611404282
290	0.01942862751	0.2609764969
291	0.01939923436	0.2606605354
292	0.01939542476	0.2606014089
293	0.01939069816	0.260513112
294	0.01937023603	0.2602335639
295	0.01935375648	0.2600485417
296	0.01934867672	0.2599320387
297	0.0193328484	0.2597402657
298	0.01932853306	0.2596641364
299	0.01931403305	0.2594820252
300	0.01930287718	0.2593685727
301	0.01929204416	0.2592075473
302	0.01927966028	0.2589999881
303	0.0192681094	0.2588143936
304	0.01925734975	0.2586673344
305	0.0192363442	0.258440865
306	0.01922521163	0.258273863
307	0.01921702635	0.2581117126
308	0.01919953819	0.2578890726
309	0.0191954604	0.2578127268
310	0.01917940754	0.2575727807
311	0.01916898317	0.2574086955
312	0.01916286668	0.2573091964
313	0.0191545354	0.2571478349
314	0.01914310933	0.2569895176
315	0.01913820889	0.2568855143
316	0.01913073451	0.2567355368
317	0.0191250464	0.2565972742
318	0.01911589422	0.256467323
319	0.01910860658	0.2563274122
320	0.01910391629	0.2561983817
321	0.01909181735	0.2560135714
322	0.01907819306	0.2557945054
323	0.01907038351	0.2556751157
324	0.01906211469	0.2555509843
325	0.01905227053	0.2554023926
326	0.01904499691	0.2552968754
327	0.0190383452	0.2551598957
328	0.01903296177	0.2550520817
329	0.01902858842	0.2549782503
330	0.01902015022	0.2548499807
331	0.0190112083	0.2547170593
332	0.01900583689	0.2546165624
333	0.01899234404	0.2544365361
334	0.01898460158	0.2543026257
335	0.0189763952	0.2541625131
336	0.01895041825	0.2538299358
337	0.01893143188	0.2536181529
338	0.01892463851	0.2535041692
339	0.01890387248	0.2532669542
340	0.01890060011	0.253209931
341	0.01889669312	0.2531103524
342	0.01889348051	0.253057875
343	0.0188854273	0.2529600477
344	0.01888046368	0.2528923351
345	0.01887642507	0.2528322033
346	0.0188687599	0.2527178295
347	0.01886382862	0.2526335655
348	0.01884943611	0.2524466681
349	0.01883310267	0.2522260983
350	0.01882011026	0.2520407579
351	0.01880674153	0.2518819113
352	0.01878205579	0.2516575741
353	0.01876826305	0.2514894244
354	0.01875662498	0.251284451
355	0.01874328471	0.251055861
356	0.01874072648	0.2510198505
357	0.01873250595	0.2509045425
358	0.01871896004	0.2506862641
359	0.01870608613	0.250522397
360	0.01869151951	0.2503732095
361	0.01868375402	0.2502714513
362	0.0186725007	0.2501266582
363	0.01866630978	0.2500109362
364	0.01864816372	0.2497972689
365	0.01862935053	0.2495776243
366	0.01861364781	0.2493641298
367	0.01860340886	0.2492477575
368	0.01859641866	0.2491255048
369	0.01858859797	0.2489708756
370	0.01858357342	0.248879711
371	0.01856452489	0.2486318302
372	0.01855923974	0.2485258672
373	0.01855272518	0.2484244945
374	0.01854419387	0.2482733898
375	0.01853971268	0.2481911076
376	0.01852758341	0.2480572385
377	0.01851551168	0.2479072273
378	0.01850532205	0.2477931561
379	0.01849848643	0.2476808461
380	0.01849178623	0.2475694335
381	0.01847065329	0.2473351387
382	0.01846556053	0.2472536898
383	0.01845581922	0.2471282566
384	0.01845257107	0.2470724192
385	0.01844641621	0.2469760824
386	0.01843727219	0.2467562258
387	0.01843141057	0.2466663826
388	0.01840932197	0.2464504053
389	0.01840101259	0.2462978406
390	0.01839256636	0.2461888051
391	0.01837300392	0.2459665905
392	0.01836390814	0.2458111746
393	0.01835815974	0.245733093
394	0.01834676679	0.2455585843
395	0.01833685992	0.2454393597
396	0.01833315802	0.2453839032
397	0.01831917586	0.2452257896
398	0.01830487864	0.2450458365
399	0.01829855696	0.2449588996
400	0.01829629858	0.2449170652
401	0.01828956584	0.2447983487
402	0.01828478783	0.2447013575
403	0.01827074659	0.244498652
404	0.01825641124	0.2443040154
405	0.01825238446	0.2442228228
406	0.0182435226	0.2440872946
407	0.01823383209	0.2439660416
408	0.01822330302	0.2438373913
409	0.01821600621	0.2437548947
410	0.01820657528	0.2436174517
411	0.01819749294	0.2434793538
412	0.01819243392	0.2434003605
413	0.01817196211	0.2431562171
414	0.01816236723	0.2430423424
415	0.01815130187	0.2429194524
416	0.01813643836	0.2427458945
417	0.01813439534	0.2427121744
418	0.0181279224	0.2425803755
419	0.01811474202	0.242393075
420	0.01810890509	0.2423220191
421	0.01810549016	0.2422563399
422	0.01809890757	0.2421445546
423	0.01809513149	0.2420770311
424	0.01809365545	0.2420365565
425	0.01808783293	0.2419341906
426	0.01808163335	0.2418442429
427	0.01807462978	0.241752165
428	0.01807120514	0.2416790657
429	0.01805368118	0.2414973368
430	0.01804809078	0.2414061615
431	0.01804083032	0.2413110829
432	0.01801715393	0.2410564234
433	0.01801132316	0.2409673264
434	0.01800445966	0.2408471624
435	0.01799150216	0.2406501293
436	0.01798042644	0.240475369
437	0.01797579145	0.2404053277
438	0.01796467513	0.2402509627
439	0.01795740636	0.2401418304
440	0.01794706555	0.2399823048
441	0.01794230485	0.2398906784
442	0.01793662716	0.2398008684
443	0.01793294065	0.239735992
444	0.0179264039	0.2396456847
445	0.01791484934	0.2394711776
446	0.01791243229	0.23941686
447	0.01790053878	0.2392484845
448	0.01789635284	0.239178956
449	0.01788767762	0.2390711541
450	0.01788367112	0.2389913535
451	0.0178766552	0.2388738806
452	0.01785310258	0.238625289
453	0.01784709653	0.2385013032
454	0.01784305732	0.2384390118
455	0.01783488855	0.2383080128
456	0.0178307913	0.2382551471
457	0.01781964095	0.2380829177
458	0.01780495621	0.2379001991
459	0.01779907316	0.2377764726
460	0.01779180576	0.2376385226
461	0.01778364556	0.2375274775
462	0.01777945146	0.2374358238
463	0.01777332926	0.2373401497
464	0.01776968238	0.2372637835
465	0.01776183383	0.2371334047
466	0.01775448596	0.2370157208
467	0.01773503954	0.2368031313
468	0.01772336461	0.2366224086
469	0.01771956961	0.2365586503
470	0.01771217015	0.236438389
471	0.01770419979	0.2363127428
472	0.01768875825	0.2361600654
473	0.01768210301	0.236078984
474	0.01767662574	0.2359892521
475	0.0176653888	0.235850569
476	0.01765789364	0.2357486779
477	0.01765574571	0.2357204696
478	0.01765072328	0.2356238702
479	0.01764756346	0.2355610621
480	0.01763612712	0.2354250924
481	0.01763200461	0.2353628022
482	0.01762829605	0.2352904153
483	0.01762031792	0.2351992385
484	0.01761107703	0.2350553092
485	0.01760637499	0.23498274
486	0.01760014596	0.2349085782
487	0.01759435906	0.2348337841
488	0.01758914285	0.2347370994
489	0.0175827003	0.2346482931
490	0.01758007991	0.2345979518
491	0.01757209473	0.2344744419
492	0.01756081693	0.2343448324
493	0.01755391323	0.2342585035
494	0.01754757188	0.2341498425
495	0.01754473324	0.2341093277
496	0.01754292982	0.2340815144
497	0.01753860196	0.2340072652
498	0.01752957904	0.2338570552
499	0.01751966135	0.2337066831
500	0.01751631897	0.2336206605
501	0.01751308097	0.233559214
502	0.01751170819	0.2335382876
503	0.01750073123	0.2333695791
504	0.01749564377	0.2332924125
505	0.01748895464	0.2331689187
506	0.01748061237	0.2330505463
507	0.01747091915	0.2329511449
508	0.01746282182	0.2327892559
509	0.01745619042	0.2326912466
510	0.0174508559	0.2326134284
511	0.0174420807	0.2325094268
512	0.01742875208	0.2323662957
513	0.0174115375	0.2322210285
514	0.01740438767	0.2321006433
515	0.01740354542	0.2320837915
516	0.01739731049	0.2319895178
517	0.01739197158	0.2319036646
518	0.01738384179	0.2317700071
519	0.01737999945	0.2317258706
520	0.01737540568	0.2316571384
521	0.01737136706	0.2315969641
522	0.01736231713	0.2314875965
523	0.01735841262	0.2314295414
524	0.01734909347	0.2313113839
525	0.01733723732	0.2311565191
526	0.01732997203	0.231067123
527	0.01731732414	0.2309054059
528	0.01731426538	0.2308506768
529	0.01730598063	0.2307292215
530	0.01729993993	0.230616024
531	0.01729736632	0.2305889754
532	0.01728843519	0.2304830027
533	0.01727623009	0.2303711949
534	0.01726380232	0.2302176379
535	0.01725592457	0.2301093352
536	0.01724578607	0.2299874193
537	0.01724206642	0.2299355387
538	0.01723596925	0.2298421207
539	0.01723096387	0.2297439708
540	0.01722244122	0.2296158441
541	0.01721839719	0.2295552629
542	0.01721087782	0.2294151909
543	0.01719874313	0.2292541306
544	0.01719711455	0.2292202806
545	0.01719115195	0.2291436122
546	0.01718799335	0.2290856217
547	0.0171817903	0.2289916008
548	0.01717899418	0.2289287265
549	0.01717472382	0.2288363346
550	0.01716855498	0.2287476829
551	0.01716436023	0.2286505315
552	0.01715557612	0.2285311566
553	0.01714900571	0.2284342538
554	0.01714395175	0.2283439081
555	0.01714120727	0.2283000367
556	0.01713485445	0.2282140817
557	0.01713110576	0.2281566962
558	0.01712744978	0.2280974748
559	0.01712314585	0.2279948755
560	0.01711459784	0.227891481
561	0.01710813484	0.2277839719
562	0.01710385299	0.2277335925
563	0.01709331	0.2276045161
564	0.0170865771	0.2275167244
565	0.01708247178	0.2274457433
566	0.01707704114	0.2273560332
567	0.0170753017	0.2273247255
568	0.01706684515	0.2272287052
569	0.01705567402	0.2270986754
570	0.0170521071	0.2270416411
571	0.01704530182	0.2269155925
572	0.01703191893	0.226769408
573	0.01702577925	0.2267041541
574	0.01702166055	0.2266313182
575	0.01701768192	0.2265785321
576	0.01701014251	0.2264618038
577	0.01700425286	0.226351475
578	0.01699702657	0.2262393825
579	0.01698678248	0.2261199129
580	0.01698021983	0.2260535223
581	0.01697279211	0.2259802934
582	0.01696897703	0.2259252851
583	0.01696285897	0.2258240752
584	0.01695708907	0.2257321107
585	0.01695516454	0.2257082574
586	0.0169479518	0.2256152061
587	0.01694141734	0.2255418016
588	0.01693147577	0.2254164797
589	0.01692838619	0.2253527606
590	0.01692615762	0.2252801043
591	0.01691577647	0.2251742262
592	0.01690402157	0.2250314516
593	0.01689822226	0.22495464
594	0.0168927562	0.2248872723
595	0.01688738869	0.2248190227
596	0.01688287131	0.224767097
597	0.01687756036	0.2247199257
598	0.01687164512	0.2246293731
599	0.01686592142	0.2245581833
600	0.01686090641	0.224492994
601	0.01685808965	0.2244342889
602	0.01685203001	0.2243426816
603	0.01684498444	0.2242065504
604	0.01684151828	0.2241435575
605	0.01683968046	0.22411545
606	0.01683647656	0.2240664022
607	0.01682491637	0.2238945357
608	0.01682201465	0.2238365924
609	0.01681663479	0.2237639599
610	0.01681015707	0.2236662951
611	0.01680424398	0.2235986875
612	0.01680091594	0.2235392549
613	0.01679069381	0.2234229229
614	0.01678392557	0.2233254301
615	0.01677670062	0.2232477268
616	0.01677456907	0.2232185244
617	0.0167713553	0.2231285552
618	0.01676546058	0.223031413
619	0.01676424899	0.2230145533
620	0.01675912909	0.2229284785
621	0.01675595873	0.2228880224
622	0.0167510992	0.2227907265
623	0.0167440572	0.2227064823
624	0.0167372175	0.2226096455
625	0.01673403149	0.2225595231
626	0.01673102083	0.2225056508
627	0.01672592161	0.2223981898
628	0.0167239045	0.2223649637
629	0.0167137865	0.2222600247
630	0.0167085436	0.2221983645
631	0.01670673914	0.2221600955
632	0.01670296517	0.2220853373
633	0.01669811583	0.2220075098
634	0.0166928572	0.2219339201
635	0.01668495344	0.2218358984
636	0.0166769045	0.2217416402
637	0.01667163019	0.2216697041
638	0.01666212808	0.2215503597
639	0.01665546547	0.2214619773
640	0.01665368815	0.2214291664
641	0.01664351909	0.2213051564
642	0.01664070574	0.2212448672
643	0.01663206513	0.2211203573
644	0.01662403681	0.2209865677
645	0.01662122562	0.2209224362
646	0.01661468501	0.2208117685
647	0.0166124694	0.2207735957
648	0.01661085195	0.2207503576
649	0.01660223547	0.2206214225
650	0.01659608039	0.2205575319
651	0.01659327012	0.2205216281
652	0.01659002213	0.2204703222
653	0.01658788276	0.2204234188
654	0.01657714817	0.2202899845
655	0.0165714804	0.2202184944
656	0.0165643223	0.2201092614
657	0.01656165957	0.2200495949
658	0.016556963	0.2199782083
659	0.01655403927	0.2199312848
660	0.01654867318	0.2198689785
661	0.01654696018	0.2198448237
662	0.01654444002	0.2197984426
663	0.01653643902	0.2197148843
664	0.01653426515	0.2196729787
665	0.01652838909	0.2196050027
666	0.0165247719	0.2195413884
667	0.01651604553	0.219419332
668	0.01650934276	0.2193279209
669	0.01649694308	0.219199914
670	0.01649126724	0.2191186745
671	0.01648678684	0.2190222933
672	0.01648524245	0.2189944018
673	0.01648144213	0.2189167047
674	0.01647697409	0.2188283618
675	0.01647236427	0.2187643094
676	0.01646977268	0.2187295125
677	0.01646297017	0.2186508329
678	0.01646008667	0.2185905732
679	0.01645670497	0.218548187
680	0.01645198108	0.2184738061
681	0.01644959064	0.2184335873
682	0.01643884339	0.2182673582
683	0.01643602729	0.218229525
684	0.0164293355	0.218137544
685	0.01642441469	0.2180531619
686	0.01641657318	0.2179314795
687	0.01640900178	0.217848715
688	0.01640509032	0.2177761732
689	0.01640141744	0.2177153003
690	0.0163962032	0.2176511958
691	0.01638732921	0.2175484912
692	0.01638422658	0.2174819891
693	0.016377866	0.2173978391
694	0.01637379185	0.2173312917
695	0.01636826509	0.217267024
696	0.01636262977	0.2171638345
697	0.01635021205	0.2170231177
698	0.01634371462	0.2169469603
699	0.01633758335	0.2168662215
700	0.01633305852	0.2167916001
701	0.01632899412	0.2167348243
702	0.01632438175	0.2166593188
703	0.01632222972	0.2166347432
704	0.01631439314	0.2165365227
705	0.01631173351	0.2165057116
706	0.01630805812	0.2164430601
707	0.01630493928	0.2163830774
708	0.01629826856	0.2162897608
709	0.01629655004	0.2162603315
710	0.01629079163	0.2161672387
711	0.01628175664	0.2160627144
712	0.01627846344	0.2160135791
713	0.01627512041	0.2159492746
714	0.0162686589	0.2158826273
715	0.01626600525	0.2158526016
716	0.01626430207	0.2158304969
717	0.01626060459	0.2157599774
718	0.01625536791	0.2156875157
719	0.01624962232	0.2156035234
720	0.01624505629	0.2155465475
721	0.01624200394	0.2155170616
722	0.01623622687	0.2154250709
723	0.01623126072	0.2153492111
724	0.01622638763	0.2152750109
725	0.01622427637	0.2152372471
726	0.01621144437	0.2151027745
727	0.01620831446	0.2150553295
728	0.01620557783	0.2150184035
729	0.01620074732	0.2149471173
730	0.01619356676	0.2148746838
731	0.01618751575	0.2147714727
732	0.01618520521	0.2147381561
733	0.01618143061	0.2146882914
734	0.0161739629	0.2145993818
735	0.01617237223	0.2145585352
736	0.01617014835	0.2144909188
737	0.0161624159	0.2143822433
738	0.01615519469	0.2142997192
739	0.01615341034	0.2142783814
740	0.01614825965	0.2141991279
741	0.01614486198	0.2141271929
742	0.0161403397	0.2140762039
743	0.01613489468	0.2139863105
744	0.01613164682	0.2139103897
745	0.01612653606	0.2138448142
746	0.01611781213	0.2137445701
747	0.01611630633	0.2137259247
748	0.01610770769	0.2135812327
749	0.01610400604	0.2135129396
750	0.01609768175	0.213413375
751	0.01609345756	0.2133336702
752	0.01608785804	0.2132554485
753	0.01608382159	0.213183255
754	0.01607765465	0.2131074536
755	0.01607332107	0.2130400385
756	0.01607031866	0.2129918983
757	0.01606881339	0.2129652234
758	0.01606368771	0.2128866737
759	0.01605917929	0.2128025634
760	0.01605575429	0.2127515798
761	0.01604832987	0.2126574696
762	0.01604265771	0.2126048864
763	0.01603990061	0.2125511568
764	0.01603188618	0.212452478
765	0.01602561533	0.212336568
766	0.01602349143	0.2122697893
767	0.01601705183	0.2121743237
768	0.01600889513	0.2120727199
769	0.01600680133	0.2120387953
770	0.01599981621	0.2119562633
771	0.01599400751	0.2118883747
772	0.01599260333	0.2118654466
773	0.01598713194	0.2117758597
774	0.01598168053	0.2117095954
775	0.01597848777	0.2116541631
776	0.01597588822	0.2116154233
777	0.01597155684	0.2115515669
778	0.01596455719	0.211487232
779	0.01596099358	0.2114342424
780	0.01595598862	0.2113598946
781	0.01595237312	0.2113159247
782	0.01594675543	0.2112265875
783	0.01594252203	0.2111561741
784	0.01594076202	0.2111366328
785	0.0159382861	0.2111027176
786	0.01593173322	0.2110117128
787	0.01592696928	0.2109292968
788	0.01592325994	0.2108783679
789	0.01591503935	0.2107925099
790	0.01591373927	0.2107710963
791	0.01591106167	0.2107405368
792	0.01590342582	0.2106170168
793	0.01590000209	0.2105674086
794	0.01589681916	0.2105240175
795	0.01589242587	0.2104636936
796	0.01588957625	0.210429095
797	0.01588699514	0.2103794981
798	0.01588347226	0.2103143862
799	0.0158808718	0.2102808752
800	0.01587688439	0.2102269857
801	0.01587531168	0.2102063972
802	0.01587103593	0.2101290749
803	0.01586517665	0.2100429062
804	0.01586139565	0.2099840266
805	0.01585003074	0.2098458228
806	0.0158428367	0.2097458794
807	0.01584023911	0.2097051707
808	0.0158349793	0.2096379981
809	0.0158276534	0.2095513255
810	0.01581963142	0.209450115
811	0.01581484261	0.2093568053
812	0.01581288649	0.2093294443
813	0.01580752211	0.2092346746
814	0.01580486121	0.2091884604
815	0.01579910331	0.2091218451
816	0.0157969565	0.2090901843
817	0.01579561902	0.2090765018
818	0.01578991783	0.2090014113
819	0.01578219856	0.2089020667
820	0.01577924656	0.2088475343
821	0.01577581656	0.208817852
822	0.01577142034	0.2087652736
823	0.0157687665	0.2087258792
824	0.01576390202	0.2086601915
825	0.01575869036	0.208602234
826	0.01575763477	0.2085856152
827	0.0157549086	0.2085533593
828	0.01575227948	0.2085145303
829	0.01575038358	0.2084893037
830	0.01574858472	0.2084495621
831	0.0157433676	0.2083876832
832	0.01573854432	0.208332702
833	0.01573331201	0.2082615289
834	0.01572906022	0.2081928258
835	0.0157259143	0.2081533083
836	0.01572256089	0.2081241388
837	0.01572021048	0.2080894061
838	0.01571721554	0.2080457958
839	0.01571125748	0.2079601484
840	0.01570480951	0.2078931386
841	0.01569833177	0.207802199
842	0.01569676573	0.2077660278
843	0.01569436877	0.2077346665
844	0.01569289583	0.2077027228
845	0.01568546104	0.2075907611
846	0.01568113277	0.2075169609
847	0.0156763454	0.2074557475
848	0.01567330232	0.2074047974
849	0.01566753636	0.2073226443
850	0.01566517537	0.2073013396
851	0.0156631816	0.2072772461
852	0.0156595206	0.2072256402
853	0.01565481255	0.2071797594
854	0.01565239489	0.207151197
855	0.01564712979	0.2070747088
856	0.01564340294	0.2070343674
857	0.01564038744	0.2070021698
858	0.01563132398	0.2068881429
859	0.01562879846	0.2068567686
860	0.01562661952	0.2068257958
861	0.01561984881	0.2067297325
862	0.01561582561	0.2066596375
863	0.01560529811	0.2065277887
864	0.01560173742	0.206478217
865	0.01559987672	0.2064555447
866	0.01559503233	0.206391749
867	0.01559205244	0.2063439643
868	0.01558805427	0.2062896609
869	0.01558443979	0.2062310484
870	0.01558219364	0.2061862388
871	0.01557749755	0.206120365
872	0.01557144724	0.2060534541
873	0.0155683283	0.2060259348
874	0.01556169693	0.2059380029
875	0.01555388607	0.2058136852
876	0.01555070415	0.2057713964
877	0.015547394	0.2057241699
